match_id,team_1,team_2,league,date,winner,gamelength,firsttower_team,firstblood_team,firstdragon_team
ESPORTSTMNT05_2980586,Nongshim RedForce,KT Rolster,LCK,2022-07-23 12:20:17,Nongshim RedForce,2101,Nongshim RedForce,KT Rolster,Nongshim RedForce
ESPORTSTMNT05_2980587,KT Rolster,Nongshim RedForce,LCK,2022-07-23 13:18:06,KT Rolster,2018,KT Rolster,Nongshim RedForce,KT Rolster
ESPORTSTMNT05_2990357,T1,Kwangdong Freecs,LCK,2022-07-21 06:43:48,Kwangdong Freecs,1852,T1,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT05_2990375,T1,Kwangdong Freecs,LCK,2022-07-21 08:39:36,T1,1945,T1,T1,Kwangdong Freecs
ESPORTSTMNT05_2990380,T1,Kwangdong Freecs,LCK,2022-07-21 09:35:25,T1,2403,Kwangdong Freecs,Kwangdong Freecs,T1
ESPORTSTMNT05_2990388,Hanwha Life Esports,KT Rolster,LCK,2022-07-21 10:37:45,KT Rolster,1831,Hanwha Life Esports,KT Rolster,Hanwha Life Esports
ESPORTSTMNT05_2990418,Hanwha Life Esports,KT Rolster,LCK,2022-07-21 12:13:46,KT Rolster,1995,Hanwha Life Esports,KT Rolster,KT Rolster
ESPORTSTMNT05_2990662,Kwangdong Freecs,Liiv SANDBOX,LCK,2022-07-24 06:41:23,Liiv SANDBOX,1901,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT05_2990683,Liiv SANDBOX,Kwangdong Freecs,LCK,2022-07-24 09:09:13,Liiv SANDBOX,3036,Liiv SANDBOX,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT05_2990684,Hanwha Life Esports,Gen.G,LCK,2022-07-24 10:06:48,Gen.G,1802,Gen.G,Gen.G,Gen.G
ESPORTSTMNT05_2990701,Hanwha Life Esports,Gen.G,LCK,2022-07-24 11:42:46,Gen.G,1722,Gen.G,Gen.G,Gen.G
ESPORTSTMNT06_2500014,DRX,Liiv SANDBOX,LCK,2022-06-29 09:39:20,Liiv SANDBOX,1894,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT06_2500018,T1,Kwangdong Freecs,LCK,2022-06-29 10:44:47,T1,1675,T1,T1,T1
ESPORTSTMNT06_2500033,T1,Kwangdong Freecs,LCK,2022-06-29 12:22:15,Kwangdong Freecs,1876,Kwangdong Freecs,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT06_2500037,T1,Kwangdong Freecs,LCK,2022-06-29 13:16:11,Kwangdong Freecs,2331,T1,T1,T1
ESPORTSTMNT06_2500054,BRION,Hanwha Life Esports,LCK,2022-06-30 06:56:00,BRION,2491,BRION,Hanwha Life Esports,BRION
ESPORTSTMNT06_2500065,Hanwha Life Esports,BRION,LCK,2022-06-30 08:48:50,Hanwha Life Esports,1982,BRION,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT06_2500066,BRION,Hanwha Life Esports,LCK,2022-06-30 09:44:56,Hanwha Life Esports,1776,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT06_2500067,Gen.G,Nongshim RedForce,LCK,2022-06-30 10:40:42,Gen.G,2046,Gen.G,Gen.G,Nongshim RedForce
ESPORTSTMNT06_2500074,Nongshim RedForce,Gen.G,LCK,2022-06-30 12:23:24,Gen.G,1667,Gen.G,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT06_2500154,KT Rolster,Dplus KIA,LCK,2022-07-01 06:36:49,Dplus KIA,1694,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT06_2500165,Dplus KIA,KT Rolster,LCK,2022-07-01 08:37:34,Dplus KIA,2236,Dplus KIA,Dplus KIA,KT Rolster
ESPORTSTMNT06_2500166,T1,DRX,LCK,2022-07-01 09:37:57,T1,2340,DRX,DRX,DRX
ESPORTSTMNT06_2500194,T1,DRX,LCK,2022-07-01 11:48:26,T1,1795,T1,T1,DRX
ESPORTSTMNT06_2500207,BRION,Liiv SANDBOX,LCK,2022-07-02 08:42:06,Liiv SANDBOX,1565,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT06_2510001,Liiv SANDBOX,DRX,LCK,2022-06-29 06:58:29,Liiv SANDBOX,1627,DRX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT06_2510009,Liiv SANDBOX,DRX,LCK,2022-06-29 08:34:45,DRX,2495,Liiv SANDBOX,DRX,DRX
ESPORTSTMNT06_2510204,Liiv SANDBOX,BRION,LCK,2022-07-02 07:06:28,Liiv SANDBOX,1976,Liiv SANDBOX,Liiv SANDBOX,BRION
ESPORTSTMNT06_2510219,Gen.G,Kwangdong Freecs,LCK,2022-07-02 09:37:15,Gen.G,1790,Gen.G,Gen.G,Kwangdong Freecs
ESPORTSTMNT06_2510232,Gen.G,Kwangdong Freecs,LCK,2022-07-02 11:39:32,Gen.G,1923,Gen.G,Gen.G,Kwangdong Freecs
ESPORTSTMNT06_2510234,Dplus KIA,Nongshim RedForce,LCK,2022-07-03 06:25:21,Dplus KIA,1857,Dplus KIA,Nongshim RedForce,Dplus KIA
ESPORTSTMNT06_2510240,Dplus KIA,Nongshim RedForce,LCK,2022-07-03 08:40:08,Dplus KIA,1590,Dplus KIA,Dplus KIA,Nongshim RedForce
ESPORTSTMNT06_2510243,KT Rolster,Hanwha Life Esports,LCK,2022-07-03 09:31:38,KT Rolster,1862,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT06_2510261,Hanwha Life Esports,KT Rolster,LCK,2022-07-03 11:39:06,KT Rolster,1801,Hanwha Life Esports,KT Rolster,KT Rolster
ESPORTSTMNT06_2531013,KT Rolster,T1,LCK,2022-07-27 08:40:21,KT Rolster,2008,T1,T1,KT Rolster
ESPORTSTMNT06_2531015,T1,KT Rolster,LCK,2022-07-27 09:37:04,T1,1930,KT Rolster,KT Rolster,T1
ESPORTSTMNT06_2531022,Dplus KIA,Hanwha Life Esports,LCK,2022-07-27 10:33:40,Hanwha Life Esports,2380,Hanwha Life Esports,Dplus KIA,Hanwha Life Esports
ESPORTSTMNT06_2531032,Dplus KIA,Hanwha Life Esports,LCK,2022-07-27 12:18:52,Dplus KIA,1333,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT06_2531036,Hanwha Life Esports,Dplus KIA,LCK,2022-07-27 13:04:05,Dplus KIA,1898,Dplus KIA,Dplus KIA,Hanwha Life Esports
ESPORTSTMNT06_2531135,Liiv SANDBOX,Nongshim RedForce,LCK,2022-07-28 07:11:51,Nongshim RedForce,1908,Nongshim RedForce,Liiv SANDBOX,Nongshim RedForce
ESPORTSTMNT06_2531145,Liiv SANDBOX,Nongshim RedForce,LCK,2022-07-28 08:40:40,Liiv SANDBOX,1815,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT06_2531146,Nongshim RedForce,Liiv SANDBOX,LCK,2022-07-28 09:35:37,Nongshim RedForce,1682,Nongshim RedForce,Nongshim RedForce,Liiv SANDBOX
ESPORTSTMNT06_2531151,Gen.G,DRX,LCK,2022-07-28 10:30:17,Gen.G,2105,Gen.G,DRX,Gen.G
ESPORTSTMNT06_2531168,DRX,Gen.G,LCK,2022-07-28 12:08:54,Gen.G,1805,Gen.G,Gen.G,Gen.G
ESPORTSTMNT06_2531311,BRION,Kwangdong Freecs,LCK,2022-07-29 06:28:24,BRION,1877,BRION,BRION,BRION
ESPORTSTMNT06_2531319,BRION,Kwangdong Freecs,LCK,2022-07-29 08:39:26,Kwangdong Freecs,2670,Kwangdong Freecs,BRION,Kwangdong Freecs
ESPORTSTMNT06_2531322,BRION,Kwangdong Freecs,LCK,2022-07-29 09:48:31,Kwangdong Freecs,2135,BRION,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT06_2531323,Dplus KIA,KT Rolster,LCK,2022-07-29 10:45:45,KT Rolster,2787,Dplus KIA,Dplus KIA,KT Rolster
ESPORTSTMNT06_2531329,Dplus KIA,KT Rolster,LCK,2022-07-29 12:41:44,KT Rolster,2780,Dplus KIA,KT Rolster,KT Rolster
ESPORTSTMNT06_2531436,DRX,Liiv SANDBOX,LCK,2022-07-30 06:15:16,Liiv SANDBOX,2268,DRX,DRX,DRX
ESPORTSTMNT06_2531445,DRX,Liiv SANDBOX,LCK,2022-07-30 08:47:12,DRX,2281,DRX,DRX,DRX
ESPORTSTMNT06_2531452,Liiv SANDBOX,DRX,LCK,2022-07-30 09:50:19,Liiv SANDBOX,1585,Liiv SANDBOX,DRX,Liiv SANDBOX
ESPORTSTMNT06_2531456,T1,Gen.G,LCK,2022-07-30 10:41:07,Gen.G,2155,T1,T1,Gen.G
ESPORTSTMNT06_2531479,T1,Gen.G,LCK,2022-07-30 12:26:43,Gen.G,1494,T1,T1,Gen.G
ESPORTSTMNT06_2532051,KT Rolster,BRION,LCK,2022-08-04 06:22:17,KT Rolster,1959,BRION,BRION,BRION
ESPORTSTMNT06_2532062,BRION,KT Rolster,LCK,2022-08-04 08:41:22,BRION,1892,BRION,KT Rolster,BRION
ESPORTSTMNT06_2532064,KT Rolster,BRION,LCK,2022-08-04 09:37:07,KT Rolster,1962,KT Rolster,BRION,BRION
ESPORTSTMNT06_2532067,T1,Hanwha Life Esports,LCK,2022-08-04 10:35:36,T1,1944,T1,T1,Hanwha Life Esports
ESPORTSTMNT06_2532090,Hanwha Life Esports,T1,LCK,2022-08-04 12:10:30,T1,1680,T1,T1,Hanwha Life Esports
ESPORTSTMNT06_2532177,DRX,Nongshim RedForce,LCK,2022-08-05 10:02:46,DRX,1684,DRX,Nongshim RedForce,DRX
ESPORTSTMNT06_2532178,Dplus KIA,Gen.G,LCK,2022-08-05 11:02:15,Gen.G,1656,Gen.G,Gen.G,Dplus KIA
ESPORTSTMNT06_2532199,Dplus KIA,Gen.G,LCK,2022-08-05 12:29:29,Dplus KIA,2399,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT06_2532200,Gen.G,Dplus KIA,LCK,2022-08-05 13:32:35,Gen.G,2399,Gen.G,Gen.G,Dplus KIA
ESPORTSTMNT06_2532203,Hanwha Life Esports,BRION,LCK,2022-08-06 06:16:11,Hanwha Life Esports,2207,Hanwha Life Esports,BRION,BRION
ESPORTSTMNT06_2532217,BRION,Hanwha Life Esports,LCK,2022-08-06 08:45:33,BRION,1852,BRION,BRION,BRION
ESPORTSTMNT06_2532218,Hanwha Life Esports,BRION,LCK,2022-08-06 09:39:05,BRION,2108,BRION,Hanwha Life Esports,BRION
ESPORTSTMNT06_2532219,KT Rolster,Liiv SANDBOX,LCK,2022-08-06 10:35:52,Liiv SANDBOX,1768,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT06_2532228,KT Rolster,Liiv SANDBOX,LCK,2022-08-06 12:14:21,KT Rolster,1841,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT06_2532229,Liiv SANDBOX,KT Rolster,LCK,2022-08-06 13:08:06,Liiv SANDBOX,2261,Liiv SANDBOX,KT Rolster,KT Rolster
ESPORTSTMNT06_2540974,T1,KT Rolster,LCK,2022-07-27 06:14:53,T1,1825,T1,T1,KT Rolster
ESPORTSTMNT06_2541572,Hanwha Life Esports,Kwangdong Freecs,LCK,2022-07-31 06:01:04,Hanwha Life Esports,2521,Kwangdong Freecs,Hanwha Life Esports,Kwangdong Freecs
ESPORTSTMNT06_2541596,Kwangdong Freecs,Hanwha Life Esports,LCK,2022-07-31 08:52:58,Kwangdong Freecs,1891,Kwangdong Freecs,Kwangdong Freecs,Hanwha Life Esports
ESPORTSTMNT06_2541603,Hanwha Life Esports,Kwangdong Freecs,LCK,2022-07-31 09:48:47,Kwangdong Freecs,2432,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT06_2541624,Nongshim RedForce,BRION,LCK,2022-07-31 10:57:31,BRION,1875,Nongshim RedForce,BRION,BRION
ESPORTSTMNT06_2541642,Nongshim RedForce,BRION,LCK,2022-07-31 12:32:27,BRION,1877,BRION,BRION,BRION
ESPORTSTMNT06_2541942,Liiv SANDBOX,Dplus KIA,LCK,2022-08-03 06:47:42,Liiv SANDBOX,1797,Dplus KIA,Dplus KIA,Liiv SANDBOX
ESPORTSTMNT06_2541947,Dplus KIA,Liiv SANDBOX,LCK,2022-08-03 08:42:04,Liiv SANDBOX,1829,Dplus KIA,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT06_2541948,Kwangdong Freecs,Gen.G,LCK,2022-08-03 09:35:32,Gen.G,1564,Gen.G,Gen.G,Gen.G
ESPORTSTMNT06_2541974,Kwangdong Freecs,Gen.G,LCK,2022-08-03 11:35:56,Gen.G,1461,Gen.G,Gen.G,Gen.G
ESPORTSTMNT06_2542141,DRX,Nongshim RedForce,LCK,2022-08-05 06:15:05,DRX,2275,DRX,DRX,Nongshim RedForce
ESPORTSTMNT06_2542154,Nongshim RedForce,DRX,LCK,2022-08-05 08:56:31,Nongshim RedForce,2576,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT06_2542204,Nongshim RedForce,T1,LCK,2022-08-07 07:14:03,T1,1743,Nongshim RedForce,T1,T1
ESPORTSTMNT06_2542219,Nongshim RedForce,T1,LCK,2022-08-07 08:39:22,Nongshim RedForce,2043,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT06_2542222,T1,Nongshim RedForce,LCK,2022-08-07 09:39:49,T1,2090,T1,T1,T1
ESPORTSTMNT06_2542223,Kwangdong Freecs,DRX,LCK,2022-08-07 10:36:59,DRX,2136,DRX,Kwangdong Freecs,DRX
ESPORTSTMNT06_2542228,Kwangdong Freecs,DRX,LCK,2022-08-07 12:15:13,DRX,2192,Kwangdong Freecs,Kwangdong Freecs,DRX
ESPORTSTMNT06_2821430,Liiv SANDBOX,Gen.G,LCK,2023-07-26 09:10:28,Gen.G,2004,Gen.G,Gen.G,Liiv SANDBOX
ESPORTSTMNT06_2823450,Gen.G,Liiv SANDBOX,LCK,2023-07-26 08:07:13,Gen.G,2473,Gen.G,Gen.G,Liiv SANDBOX
ESPORTSTMNT06_2823458,Kwangdong Freecs,KT Rolster,LCK,2023-07-26 10:53:23,KT Rolster,1573,KT Rolster,Kwangdong Freecs,KT Rolster
ESPORTSTMNT06_2823467,Kwangdong Freecs,KT Rolster,LCK,2023-07-26 12:00:52,KT Rolster,1798,KT Rolster,Kwangdong Freecs,KT Rolster
